service_id,client_id,staff_id,service_date,service_type_code,duration_minutes
L009457,K0010,S004,2025-11-10,AST,180
L009458,K0019,S007,2025-11-10,BEG,90
L009459,K0095,S019,2025-11-10,SCH,180
L009460,K0168,S011,2025-11-10,SCH,60
L009461,K0148,S031,2025-11-10,GRP,60
L009462,K0058,S019,2025-11-10,BEG,180
L009463,K0070,S004,2025-11-10,GRP,180
L009464,K0101,S030,2025-11-10,DOK,180
L009465,K0035,S034,2025-11-10,BEG,30
L009466,K0036,S031,2025-11-10,BEG,30
L009467,K0104,S013,2025-11-10,BEG,90
L009468,K0147,S008,2025-11-10,SCH,45
L009469,K0062,S005,2025-11-10,GRP,180
L009470,K0166,S031,2025-11-10,AST,180
L009471,K0025,S005,2025-11-10,BER,30
L009472,K0035,S013,2025-11-10,BER,120
L009473,K0101,S033,2025-11-10,AST,120
L009474,K0008,S026,2025-11-10,BEG,60
L009475,K0155,S008,2025-11-11,DOK,60
L009476,K0034,S006,2025-11-11,SCH,45
L009477,K0129,S033,2025-11-11,FAL,120
L009478,K0159,S029,2025-11-11,GRP,60
L009479,K0125,S016,2025-11-11,AST,60
L009480,K0091,S016,2025-11-11,FAL,45
L009481,K0157,S022,2025-11-11,AST,120
L009482,K0148,S019,2025-11-11,FAL,30
L009483,K0020,S004,2025-11-11,AST,90
L009484,K0122,S031,2025-11-11,FAL,90
L009485,K0038,S008,2025-11-11,AST,60
L009486,K0075,S020,2025-11-11,AST,60
L009487,K0063,S023,2025-11-11,BER,60
L009488,K0141,S016,2025-11-11,GRP,30
L009489,K0167,S005,2025-11-11,DOK,30
L009490,K0103,S003,2025-11-11,BER,180
L009491,K0014,S020,2025-11-11,BEG,45
L009492,K0161,S018,2025-11-11,SCH,90
L009493,K0126,S023,2025-11-11,BER,60
L009494,K0088,S030,2025-11-11,AST,60
L009495,K0174,S016,2025-11-11,BEG,60
L009496,K0113,S021,2025-11-11,SCH,60
L009497,K0149,S002,2025-11-11,SCH,30
L009498,K0113,S029,2025-11-11,AST,90
L009499,K0020,S027,2025-11-11,SCH,30
L009500,K0133,S034,2025-11-11,SCH,120
L009501,K0070,S013,2025-11-11,GRP,30
L009502,K0097,S027,2025-11-11,DOK,180
L009503,K0120,S010,2025-11-11,GRP,30
L009504,K0096,S027,2025-11-11,AST,60
L009505,K0035,S019,2025-11-11,GRP,90
L009506,K0042,S034,2025-11-11,SCH,180
L009507,K0094,S034,2025-11-11,DOK,30
L009508,K0128,S004,2025-11-11,GRP,60
L009509,K0027,S012,2025-11-11,DOK,60
L009510,K0028,S011,2025-11-11,GRP,120
L009511,K0156,S008,2025-11-11,AST,60
L009512,K0007,S017,2025-11-11,BEG,30
L009513,K0111,S002,2025-11-11,DOK,180
L009514,K0010,S009,2025-11-11,BER,60
L009515,K0046,S012,2025-11-11,AST,30
L009516,K0134,S005,2025-11-11,DOK,180
L009517,K0068,S034,2025-11-11,GRP,180
L009518,K0061,S012,2025-11-11,AST,60
L009519,K0176,S014,2025-11-11,AST,120
L009520,K0053,S005,2025-11-11,SCH,45
L009521,K0097,S017,2025-11-11,SCH,120
L009522,K0115,S005,2025-11-11,DOK,30
L009523,K0083,S034,2025-11-12,GRP,45
L009524,K0091,S005,2025-11-12,SCH,120
L009525,K0014,S015,2025-11-12,GRP,60
L009526,K0099,S021,2025-11-12,DOK,45
L009527,K0154,S033,2025-11-12,SCH,90
L009528,K0028,S005,2025-11-12,AST,120
L009529,K0053,S010,2025-11-12,AST,45
L009530,K0103,S026,2025-11-12,DOK,45
L009531,K0042,S029,2025-11-12,GRP,180
L009532,K0138,S020,2025-11-12,DOK,90
L009533,K0040,S013,2025-11-12,GRP,60
L009534,K0087,S012,2025-11-12,AST,120
L009535,K0088,S015,2025-11-12,SCH,90
L009536,K0097,S015,2025-11-12,GRP,90
L009537,K0117,S007,2025-11-12,FAL,180
L009538,K0123,S014,2025-11-12,GRP,90
L009539,K0019,S003,2025-11-12,AST,60
L009540,K0080,S027,2025-11-12,GRP,60
L009541,K0087,S018,2025-11-12,FAL,60
L009542,K0144,S029,2025-11-12,AST,60
L009543,K0069,S027,2025-11-12,AST,45
L009544,K0120,S002,2025-11-12,GRP,60
L009545,K0029,S018,2025-11-12,BEG,60
L009546,K0123,S009,2025-11-12,SCH,180
L009547,K0131,S034,2025-11-12,AST,60
L009548,K0086,S013,2025-11-12,SCH,120
L009549,K0138,S020,2025-11-12,BER,60
L009550,K0104,S009,2025-11-12,DOK,90
L009551,K0002,S007,2025-11-12,GRP,30
L009552,K0173,S009,2025-11-12,FAL,45
L009553,K0024,S012,2025-11-12,AST,60
L009554,K0087,S020,2025-11-12,GRP,45
L009555,K0112,S004,2025-11-12,AST,45
L009556,K0005,S016,2025-11-12,AST,90
L009557,K0089,S013,2025-11-12,SCH,180
L009558,K0030,S002,2025-11-12,DOK,120
L009559,K0152,S004,2025-11-12,FAL,60
L009560,K0078,S017,2025-11-12,SCH,90
L009561,K0080,S022,2025-11-12,AST,120
L009562,K0111,S020,2025-11-12,GRP,120
L009563,K0044,S034,2025-11-12,DOK,90
L009564,K0087,S020,2025-11-12,GRP,60
L009565,K0099,S033,2025-11-12,BEG,120
L009566,K0050,S003,2025-11-12,AST,60
L009567,K0140,S029,2025-11-12,SCH,180
L009568,K0097,S019,2025-11-12,AST,45
L009569,K0069,S022,2025-11-12,AST,180
L009570,K0014,S027,2025-11-12,AST,45
L009571,K0085,S002,2025-11-12,GRP,180
L009572,K0046,S026,2025-11-12,SCH,180
L009573,K0116,S030,2025-11-12,SCH,60
L009574,K0074,S018,2025-11-12,DOK,60
L009575,K0178,S023,2025-11-13,SCH,60
L009576,K0015,S033,2025-11-13,GRP,30
L009577,K0147,S016,2025-11-13,FAL,180
L009578,K0061,S008,2025-11-13,BEG,180
L009579,K0101,S030,2025-11-13,GRP,60
L009580,K0002,S014,2025-11-13,SCH,30
L009581,K0068,S019,2025-11-13,GRP,180
L009582,K0076,S025,2025-11-13,GRP,60
L009583,K0032,S006,2025-11-13,DOK,60
L009584,K0169,S017,2025-11-13,AST,60
L009585,K0131,S034,2025-11-13,AST,30
L009586,K0029,S006,2025-11-13,DOK,90
L009587,K0027,S025,2025-11-13,GRP,30
L009588,K0096,S007,2025-11-13,BER,90
L009589,K0148,S031,2025-11-13,BER,60
L009590,K0020,S023,2025-11-13,BEG,60
L009591,K0078,S007,2025-11-13,DOK,180
L009592,K0013,S034,2025-11-13,AST,30
L009593,K0077,S021,2025-11-13,SCH,45
L009594,K0173,S010,2025-11-13,DOK,30
L009595,K0157,S026,2025-11-13,GRP,120
L009596,K0068,S014,2025-11-13,GRP,30
L009597,K0134,S010,2025-11-13,FAL,60
L009598,K0059,S017,2025-11-13,AST,60
L009599,K0097,S012,2025-11-13,GRP,30
L009600,K0006,S026,2025-11-13,AST,90
L009601,K0126,S033,2025-11-13,GRP,30
L009602,K0097,S010,2025-11-13,AST,30
L009603,K0161,S033,2025-11-13,SCH,30
L009604,K0034,S033,2025-11-13,AST,90
L009605,K0051,S009,2025-11-13,AST,180
L009606,K0071,S022,2025-11-13,BEG,30
L009607,K0057,S011,2025-11-13,BEG,90
L009608,K0023,S026,2025-11-13,DOK,60
L009609,K0033,S026,2025-11-13,BER,45
L009610,K0002,S003,2025-11-13,AST,45
L009611,K0175,S030,2025-11-13,AST,90
L009612,K0098,S029,2025-11-13,GRP,45
L009613,K0144,S011,2025-11-13,FAL,180
L009614,K0056,S002,2025-11-13,AST,60
L009615,K0085,S030,2025-11-13,FAL,60
L009616,K0043,S007,2025-11-13,BEG,60
L009617,K0173,S033,2025-11-13,SCH,60
L009618,K0047,S031,2025-11-13,FAL,90
L009619,K0160,S026,2025-11-13,AST,45
L009620,K0057,S005,2025-11-13,SCH,60
L009621,K0120,S029,2025-11-13,AST,180
L009622,K0007,S025,2025-11-13,SCH,30
L009623,K0157,S019,2025-11-13,FAL,60
L009624,K0070,S007,2025-11-13,AST,90
L009625,K0059,S029,2025-11-13,GRP,60
L009626,K0129,S030,2025-11-13,GRP,90
L009627,K0008,S010,2025-11-13,SCH,45
L009628,K0133,S034,2025-11-13,GRP,120
L009629,K0093,S016,2025-11-13,GRP,60
L009630,K0176,S007,2025-11-13,BEG,30
L009631,K0178,S005,2025-11-14,SCH,45
L009632,K0113,S029,2025-11-14,BEG,180
L009633,K0178,S022,2025-11-14,SCH,45
L009634,K0127,S023,2025-11-14,DOK,60
L009635,K0135,S011,2025-11-14,GRP,45
L009636,K0154,S026,2025-11-14,BER,120
L009637,K0127,S029,2025-11-14,DOK,120
L009638,K0091,S030,2025-11-14,BEG,30
L009639,K0038,S012,2025-11-14,AST,30
L009640,K0158,S020,2025-11-14,AST,30
L009641,K0005,S022,2025-11-14,GRP,60
L009642,K0008,S012,2025-11-14,AST,60
L009643,K0131,S018,2025-11-14,DOK,45
L009644,K0171,S018,2025-11-14,BEG,60
L009645,K0139,S034,2025-11-14,DOK,45
L009646,K0171,S033,2025-11-14,GRP,180
L009647,K0095,S020,2025-11-14,BER,180
L009648,K0088,S019,2025-11-14,SCH,90
L009649,K0048,S004,2025-11-14,SCH,90
L009650,K0068,S023,2025-11-14,DOK,120
L009651,K0099,S018,2025-11-14,GRP,60
L009652,K0045,S023,2025-11-14,SCH,180
L009653,K0008,S026,2025-11-14,AST,45
L009654,K0003,S003,2025-11-14,BEG,90
L009655,K0140,S022,2025-11-14,AST,30
L009656,K0111,S027,2025-11-14,DOK,30
L009657,K0092,S004,2025-11-14,AST,90
L009658,K0004,S007,2025-11-14,AST,60
L009659,K0109,S004,2025-11-14,DOK,30
L009660,K0002,S023,2025-11-14,SCH,30
L009661,K0084,S027,2025-11-14,SCH,60
L009662,K0080,S020,2025-11-14,AST,60
L009663,K0049,S016,2025-11-14,DOK,90
L009664,K0112,S033,2025-11-14,BER,180
L009665,K0064,S021,2025-11-14,BER,30
L009666,K0048,S031,2025-11-14,BEG,30
L009667,K0031,S004,2025-11-14,GRP,120
L009668,K0049,S029,2025-11-14,AST,120
L009669,K0113,S030,2025-11-14,FAL,60
L009670,K0156,S020,2025-11-14,DOK,120
L009671,K0004,S015,2025-11-14,FAL,60
L009672,K0046,S026,2025-11-14,GRP,90
L009673,K0055,S029,2025-11-14,BER,180
L009674,K0058,S017,2025-11-14,AST,45
L009675,K0158,S018,2025-11-14,AST,60
L009676,K0003,S013,2025-11-14,SCH,60
L009677,K0069,S006,2025-11-14,FAL,60
L009678,K0034,S013,2025-11-14,AST,180
L009679,K0014,S019,2025-11-14,GRP,60
L009680,K0078,S009,2025-11-14,SCH,120
L009681,K0173,S008,2025-11-14,BEG,60
L009682,K0156,S021,2025-11-14,SCH,60
L009683,K0116,S021,2025-11-17,SCH,180
L009684,K0135,S007,2025-11-17,BER,30
L009685,K0087,S009,2025-11-17,AST,180
L009686,K0075,S025,2025-11-17,AST,45
L009687,K0053,S004,2025-11-17,GRP,90
L009688,K0151,S004,2025-11-17,GRP,120
L009689,K0061,S033,2025-11-17,FAL,180
L009690,K0007,S017,2025-11-17,AST,180
L009691,K0162,S022,2025-11-17,SCH,60
L009692,K0083,S026,2025-11-17,DOK,180
L009693,K0063,S016,2025-11-17,FAL,180
L009694,K0157,S027,2025-11-17,AST,30
L009695,K0123,S016,2025-11-17,AST,90
L009696,K0123,S013,2025-11-17,AST,60
L009697,K0033,S021,2025-11-17,DOK,120
L009698,K0025,S014,2025-11-17,SCH,120
L009699,K0023,S022,2025-11-17,DOK,30
L009700,K0130,S025,2025-11-17,AST,45
L009701,K0092,S003,2025-11-17,FAL,60
L009702,K0028,S012,2025-11-17,DOK,90
L009703,K0073,S004,2025-11-17,SCH,60
L009704,K0131,S013,2025-11-17,FAL,180
L009705,K0139,S008,2025-11-17,AST,180
L009706,K0176,S011,2025-11-17,DOK,30
L009707,K0099,S006,2025-11-17,AST,60
L009708,K0168,S009,2025-11-17,AST,45
L009709,K0008,S009,2025-11-17,DOK,30
L009710,K0039,S004,2025-11-17,SCH,90
L009711,K0014,S021,2025-11-17,SCH,90
L009712,K0160,S011,2025-11-17,AST,60
L009713,K0130,S008,2025-11-17,DOK,60
L009714,K0076,S015,2025-11-17,FAL,45
L009715,K0103,S012,2025-11-17,DOK,120
L009716,K0135,S027,2025-11-17,FAL,60
L009717,K0077,S017,2025-11-17,AST,180
L009718,K0177,S018,2025-11-17,AST,30
L009719,K0125,S021,2025-11-17,AST,180
L009720,K0003,S023,2025-11-17,GRP,30
L009721,K0089,S020,2025-11-17,SCH,90
L009722,K0143,S013,2025-11-17,GRP,60
L009723,K0004,S011,2025-11-17,SCH,60
L009724,K0094,S033,2025-11-17,BER,60
L009725,K0167,S018,2025-11-17,BER,45
L009726,K0027,S026,2025-11-18,AST,180
L009727,K0059,S027,2025-11-18,AST,120
L009728,K0071,S009,2025-11-18,BER,180
L009729,K0021,S016,2025-11-18,SCH,30
L009730,K0036,S010,2025-11-18,FAL,60
L009731,K0113,S020,2025-11-18,SCH,90
L009732,K0155,S007,2025-11-18,SCH,60
L009733,K0007,S034,2025-11-18,BEG,60
L009734,K0117,S014,2025-11-18,GRP,60
L009735,K0029,S019,2025-11-18,AST,180
L009736,K0096,S007,2025-11-18,BEG,30
L009737,K0030,S007,2025-11-18,AST,120
L009738,K0160,S022,2025-11-18,AST,60
L009739,K0058,S029,2025-11-18,BEG,120
L009740,K0032,S005,2025-11-18,GRP,45
L009741,K0160,S010,2025-11-18,SCH,60
L009742,K0049,S023,2025-11-18,AST,45
L009743,K0084,S016,2025-11-18,AST,180
L009744,K0095,S027,2025-11-18,BEG,90
L009745,K0099,S022,2025-11-18,GRP,60
L009746,K0142,S005,2025-11-18,BEG,60
L009747,K0173,S003,2025-11-18,AST,30
L009748,K0031,S034,2025-11-18,GRP,30
L009749,K0175,S006,2025-11-18,DOK,60
L009750,K0023,S020,2025-11-18,BEG,180
L009751,K0097,S017,2025-11-18,DOK,30
L009752,K0122,S011,2025-11-18,BEG,180
L009753,K0047,S015,2025-11-18,GRP,60
L009754,K0056,S003,2025-11-18,AST,45
L009755,K0025,S003,2025-11-18,AST,180
L009756,K0135,S034,2025-11-18,GRP,45
L009757,K0010,S033,2025-11-18,DOK,90
L009758,K0085,S016,2025-11-18,AST,60
L009759,K0023,S022,2025-11-18,AST,120
L009760,K0178,S025,2025-11-18,SCH,60
L009761,K0099,S020,2025-11-18,BEG,180
L009762,K0124,S022,2025-11-18,BEG,45
L009763,K0003,S004,2025-11-18,AST,30
L009764,K0074,S016,2025-11-18,AST,45
L009765,K0054,S018,2025-11-18,GRP,30
L009766,K0157,S016,2025-11-18,AST,180
L009767,K0036,S023,2025-11-18,GRP,60
L009768,K0180,S015,2025-11-18,AST,120
L009769,K0113,S029,2025-11-18,AST,120
L009770,K0112,S009,2025-11-18,DOK,120
L009771,K0093,S012,2025-11-18,GRP,60
L009772,K0166,S018,2025-11-18,AST,45
L009773,K0025,S029,2025-11-18,SCH,45
L009774,K0116,S017,2025-11-18,GRP,180
L009775,K0006,S012,2025-11-19,AST,120
L009776,K0091,S008,2025-11-19,DOK,60
L009777,K0104,S015,2025-11-19,BEG,60
L009778,K0155,S025,2025-11-19,DOK,30
L009779,K0025,S034,2025-11-19,AST,120
L009780,K0077,S019,2025-11-19,AST,30
L009781,K0089,S011,2025-11-19,AST,180
L009782,K0170,S012,2025-11-19,AST,30
L009783,K0004,S006,2025-11-19,AST,60
L009784,K0013,S034,2025-11-19,SCH,90
L009785,K0126,S021,2025-11-19,BEG,180
L009786,K0144,S012,2025-11-19,DOK,45
L009787,K0166,S019,2025-11-19,BER,60
L009788,K0081,S007,2025-11-19,AST,90
L009789,K0168,S005,2025-11-19,AST,90
L009790,K0036,S022,2025-11-19,BEG,60
L009791,K0117,S002,2025-11-19,AST,60
L009792,K0111,S012,2025-11-19,GRP,60
L009793,K0020,S033,2025-11-19,AST,45
L009794,K0024,S003,2025-11-19,BEG,120
L009795,K0025,S013,2025-11-19,BEG,30
L009796,K0068,S019,2025-11-19,AST,30
L009797,K0010,S002,2025-11-19,AST,120
L009798,K0005,S033,2025-11-19,AST,120
L009799,K0098,S012,2025-11-19,DOK,60
L009800,K0002,S018,2025-11-19,DOK,45
L009801,K0104,S004,2025-11-19,AST,30
L009802,K0141,S007,2025-11-19,BEG,45
L009803,K0081,S021,2025-11-19,DOK,60
L009804,K0167,S009,2025-11-19,SCH,120
L009805,K0021,S003,2025-11-19,SCH,45
L009806,K0073,S014,2025-11-19,DOK,60
L009807,K0101,S004,2025-11-19,AST,180
L009808,K0048,S015,2025-11-19,DOK,45
L009809,K0054,S025,2025-11-19,AST,60
L009810,K0035,S019,2025-11-19,SCH,45
L009811,K0049,S019,2025-11-19,BEG,90
L009812,K0126,S031,2025-11-19,FAL,120
L009813,K0125,S031,2025-11-19,DOK,120
L009814,K0051,S030,2025-11-19,GRP,60
L009815,K0117,S018,2025-11-19,AST,30
L009816,K0130,S018,2025-11-19,SCH,180
L009817,K0170,S010,2025-11-19,BEG,60
L009818,K0106,S012,2025-11-19,BEG,30
L009819,K0002,S009,2025-11-19,SCH,120
L009820,K0076,S019,2025-11-19,AST,120
L009821,K0059,S010,2025-11-19,BEG,180
L009822,K0126,S002,2025-11-19,SCH,60
L009823,K0005,S026,2025-11-19,DOK,30
L009824,K0116,S022,2025-11-19,AST,60
L009825,K0130,S027,2025-11-19,AST,60
L009826,K0005,S034,2025-11-19,AST,180
L009827,K0029,S005,2025-11-19,GRP,180
L009828,K0126,S018,2025-11-19,GRP,90
L009829,K0053,S006,2025-11-19,SCH,90
L009830,K0064,S021,2025-11-20,FAL,120
L009831,K0162,S008,2025-11-20,BER,45
L009832,K0137,S011,2025-11-20,DOK,30
L009833,K0064,S013,2025-11-20,BER,60
L009834,K0040,S017,2025-11-20,GRP,60
L009835,K0109,S014,2025-11-20,DOK,60
L009836,K0120,S009,2025-11-20,GRP,120
L009837,K0003,S012,2025-11-20,SCH,90
L009838,K0074,S025,2025-11-20,AST,60
L009839,K0048,S009,2025-11-20,GRP,120
L009840,K0170,S027,2025-11-20,DOK,60
L009841,K0156,S010,2025-11-20,GRP,90
L009842,K0142,S008,2025-11-20,SCH,90
L009843,K0069,S017,2025-11-20,BEG,60
L009844,K0106,S006,2025-11-20,AST,60
L009845,K0139,S034,2025-11-20,DOK,30
L009846,K0117,S016,2025-11-20,GRP,120
L009847,K0063,S003,2025-11-20,BEG,60
L009848,K0168,S009,2025-11-20,BER,180
L009849,K0003,S003,2025-11-20,SCH,45
L009850,K0088,S013,2025-11-20,BEG,60
L009851,K0081,S004,2025-11-20,DOK,60
L009852,K0041,S023,2025-11-20,BEG,180
L009853,K0125,S013,2025-11-20,FAL,60
L009854,K0130,S004,2025-11-20,BEG,60
L009855,K0022,S026,2025-11-20,AST,180
L009856,K0044,S005,2025-11-20,AST,90
L009857,K0068,S014,2025-11-20,AST,180
L009858,K0166,S025,2025-11-20,FAL,45
L009859,K0089,S018,2025-11-20,AST,45
L009860,K0130,S026,2025-11-20,AST,60
L009861,K0097,S023,2025-11-20,AST,120
L009862,K0007,S034,2025-11-20,SCH,30
L009863,K0123,S016,2025-11-20,AST,120
L009864,K0020,S025,2025-11-20,BEG,120
L009865,K0175,S027,2025-11-20,AST,45
L009866,K0019,S031,2025-11-20,GRP,180
L009867,K0062,S031,2025-11-20,DOK,180
L009868,K0056,S003,2025-11-20,AST,30
L009869,K0159,S017,2025-11-20,AST,45
L009870,K0065,S007,2025-11-20,AST,60
L009871,K0039,S023,2025-11-20,SCH,120
L009872,K0175,S015,2025-11-20,GRP,120
L009873,K0173,S004,2025-11-21,AST,45
L009874,K0074,S008,2025-11-21,DOK,60
L009875,K0065,S022,2025-11-21,SCH,90
L009876,K0058,S004,2025-11-21,AST,45
L009877,K0015,S013,2025-11-21,GRP,180
L009878,K0055,S011,2025-11-21,GRP,60
L009879,K0048,S015,2025-11-21,DOK,120
L009880,K0126,S011,2025-11-21,BER,180
L009881,K0135,S009,2025-11-21,DOK,180
L009882,K0064,S030,2025-11-21,AST,60
L009883,K0098,S031,2025-11-21,BEG,120
L009884,K0049,S003,2025-11-21,BEG,60
L009885,K0005,S011,2025-11-21,AST,90
L009886,K0093,S020,2025-11-21,AST,90
L009887,K0176,S011,2025-11-21,FAL,60
L009888,K0010,S033,2025-11-21,AST,90
L009889,K0131,S014,2025-11-21,AST,120
L009890,K0094,S022,2025-11-21,BEG,30
L009891,K0033,S006,2025-11-21,DOK,120
L009892,K0123,S030,2025-11-21,AST,45
L009893,K0160,S015,2025-11-21,GRP,120
L009894,K0148,S004,2025-11-21,BEG,60
L009895,K0077,S005,2025-11-21,DOK,60
L009896,K0152,S019,2025-11-21,AST,90
L009897,K0078,S020,2025-11-21,SCH,45
L009898,K0141,S015,2025-11-21,BER,60
L009899,K0053,S020,2025-11-21,DOK,60
L009900,K0162,S021,2025-11-21,DOK,45
L009901,K0169,S015,2025-11-21,BER,60
L009902,K0130,S013,2025-11-21,GRP,45
L009903,K0128,S034,2025-11-21,BER,45
L009904,K0036,S015,2025-11-21,GRP,30
L009905,K0173,S034,2025-11-21,DOK,60
L009906,K0095,S016,2025-11-21,AST,60
L009907,K0111,S025,2025-11-21,DOK,30
L009908,K0144,S006,2025-11-21,BEG,180
L009909,K0045,S008,2025-11-21,SCH,120
L009910,K0039,S006,2025-11-21,BEG,120
L009911,K0014,S018,2025-11-21,AST,60
L009912,K0120,S012,2025-11-21,SCH,90
L009913,K0045,S030,2025-11-21,AST,180
L009914,K0144,S017,2025-11-24,SCH,90
L009915,K0077,S023,2025-11-24,SCH,45
L009916,K0027,S027,2025-11-24,BEG,90
L009917,K0044,S023,2025-11-24,GRP,90
L009918,K0039,S033,2025-11-24,AST,90
L009919,K0117,S008,2025-11-24,GRP,60
L009920,K0042,S023,2025-11-24,DOK,30
L009921,K0145,S004,2025-11-24,BEG,45
L009922,K0112,S018,2025-11-24,BEG,90
L009923,K0145,S025,2025-11-24,DOK,60
L009924,K0008,S023,2025-11-24,BER,60
L009925,K0157,S014,2025-11-24,DOK,60
L009926,K0133,S006,2025-11-24,DOK,30
L009927,K0048,S018,2025-11-24,AST,60
L009928,K0035,S005,2025-11-24,AST,45
L009929,K0050,S025,2025-11-24,AST,180
L009930,K0029,S033,2025-11-24,SCH,90
L009931,K0036,S033,2025-11-24,DOK,60
L009932,K0063,S018,2025-11-24,AST,30
L009933,K0055,S013,2025-11-24,DOK,45
L009934,K0076,S023,2025-11-24,DOK,120
L009935,K0024,S007,2025-11-24,SCH,60
L009936,K0135,S030,2025-11-24,FAL,180
L009937,K0145,S027,2025-11-24,SCH,30
L009938,K0037,S015,2025-11-24,GRP,120
L009939,K0094,S031,2025-11-24,AST,60
L009940,K0099,S033,2025-11-24,SCH,60
L009941,K0135,S021,2025-11-24,AST,180
L009942,K0021,S006,2025-11-24,AST,30
L009943,K0169,S018,2025-11-24,AST,180
L009944,K0135,S023,2025-11-24,AST,60
L009945,K0043,S034,2025-11-24,AST,45
L009946,K0068,S022,2025-11-24,AST,60
L009947,K0062,S013,2025-11-24,AST,30
L009948,K0098,S012,2025-11-24,BER,90
L009949,K0005,S033,2025-11-24,DOK,45
L009950,K0015,S008,2025-11-24,GRP,30
L009951,K0028,S004,2025-11-24,AST,120
L009952,K0113,S031,2025-11-24,AST,60
L009953,K0013,S017,2025-11-24,AST,180
L009954,K0178,S031,2025-11-24,AST,30
L009955,K0159,S020,2025-11-24,AST,90
L009956,K0057,S020,2025-11-24,DOK,45
L009957,K0169,S020,2025-11-24,AST,120
L009958,K0090,S026,2025-11-24,BER,60
L009959,K0051,S020,2025-11-24,SCH,90
L009960,K0112,S009,2025-11-24,AST,120
L009961,K0113,S005,2025-11-24,AST,30
L009962,K0008,S002,2025-11-24,DOK,180
L009963,K0091,S013,2025-11-24,BER,30
L009964,K0125,S021,2025-11-24,AST,120
L009965,K0071,S017,2025-11-24,BEG,45
L009966,K0153,S006,2025-11-25,DOK,120
L009967,K0076,S012,2025-11-25,GRP,180
L009968,K0144,S023,2025-11-25,AST,45
L009969,K0037,S013,2025-11-25,SCH,120
L009970,K0168,S031,2025-11-25,AST,180
L009971,K0155,S014,2025-11-25,SCH,180
L009972,K0053,S015,2025-11-25,AST,120
L009973,K0080,S020,2025-11-25,GRP,45
L009974,K0148,S030,2025-11-25,AST,60
L009975,K0126,S030,2025-11-25,FAL,120
L009976,K0037,S030,2025-11-25,AST,180
L009977,K0086,S019,2025-11-25,BER,60
L009978,K0154,S017,2025-11-25,AST,90
L009979,K0160,S015,2025-11-25,AST,30
L009980,K0174,S009,2025-11-25,FAL,120
L009981,K0116,S014,2025-11-25,SCH,60
L009982,K0062,S026,2025-11-25,DOK,180
L009983,K0080,S031,2025-11-25,DOK,60
L009984,K0058,S016,2025-11-25,BER,45
L009985,K0035,S008,2025-11-25,AST,180
L009986,K0090,S007,2025-11-25,AST,180
L009987,K0027,S021,2025-11-25,SCH,45
L009988,K0154,S003,2025-11-25,AST,60
L009989,K0063,S019,2025-11-25,DOK,60
L009990,K0085,S027,2025-11-25,SCH,30
L009991,K0173,S010,2025-11-25,BEG,120
L009992,K0077,S002,2025-11-25,AST,30
L009993,K0095,S031,2025-11-25,GRP,120
L009994,K0082,S013,2025-11-25,GRP,60
L009995,K0123,S009,2025-11-25,GRP,60
L009996,K0030,S020,2025-11-25,AST,45
L009997,K0125,S011,2025-11-25,GRP,180
L009998,K0123,S018,2025-11-25,FAL,60
L009999,K0014,S031,2025-11-25,AST,180
L010000,K0047,S027,2025-11-25,BEG,120
L010001,K0025,S018,2025-11-25,BEG,60
L010002,K0032,S014,2025-11-25,AST,60
L010003,K0042,S034,2025-11-25,AST,120
L010004,K0023,S010,2025-11-25,SCH,45
L010005,K0081,S003,2025-11-25,BER,60
L010006,K0129,S009,2025-11-25,GRP,30
L010007,K0014,S013,2025-11-25,AST,30
L010008,K0085,S030,2025-11-25,AST,45
L010009,K0152,S020,2025-11-26,BER,60
L010010,K0109,S009,2025-11-26,SCH,60
L010011,K0178,S007,2025-11-26,SCH,180
L010012,K0140,S013,2025-11-26,GRP,90
L010013,K0004,S014,2025-11-26,DOK,60
L010014,K0006,S004,2025-11-26,GRP,30
L010015,K0044,S017,2025-11-26,GRP,60
L010016,K0124,S014,2025-11-26,AST,90
L010017,K0124,S011,2025-11-26,FAL,180
L010018,K0096,S031,2025-11-26,GRP,120
L010019,K0168,S020,2025-11-26,BEG,120
L010020,K0061,S008,2025-11-26,FAL,120
L010021,K0088,S020,2025-11-26,GRP,60
L010022,K0085,S006,2025-11-26,AST,120
L010023,K0044,S015,2025-11-26,AST,60
L010024,K0068,S020,2025-11-26,SCH,90
L010025,K0034,S002,2025-11-26,SCH,120
L010026,K0123,S030,2025-11-26,AST,60
L010027,K0155,S019,2025-11-26,GRP,45
L010028,K0081,S021,2025-11-26,SCH,60
L010029,K0050,S029,2025-11-26,SCH,90
L010030,K0049,S007,2025-11-26,DOK,60
L010031,K0174,S004,2025-11-26,AST,180
L010032,K0021,S011,2025-11-26,FAL,45
L010033,K0042,S026,2025-11-26,BEG,60
L010034,K0115,S007,2025-11-26,GRP,60
L010035,K0073,S022,2025-11-26,AST,30
L010036,K0148,S026,2025-11-26,DOK,60
L010037,K0175,S025,2025-11-26,BEG,60
L010038,K0027,S022,2025-11-26,SCH,30
L010039,K0069,S021,2025-11-26,BEG,30
L010040,K0158,S005,2025-11-26,SCH,180
L010041,K0125,S034,2025-11-26,AST,60
L010042,K0103,S030,2025-11-26,BER,60
L010043,K0033,S011,2025-11-26,SCH,180
L010044,K0088,S029,2025-11-26,AST,120
L010045,K0066,S002,2025-11-26,SCH,30
L010046,K0114,S020,2025-11-26,GRP,30
L010047,K0153,S015,2025-11-26,SCH,180
